"Activity Score","When","Type","Gear","Name","Dist mi","Elv ft","Elapsed Time","Moving Time","Speed mph","Max Speed mph","Pace /mi","Max Pace /mi","Pace /100yds","Max Pace /100yds","Pwr W","Weighted Avg Pwr W","Max Pwr W","Power Meter","Cad","Heart","Max Heart","Elev/Dist ft/mi","Elev/Time ft/h","W/HR","Speed/HR","Temp °C","Cal","Energy kJ","Segs","PRs","Others","Kudos","Comments","Com","Trn","Man","Pri","Dist away mi","Activity Score 25%","Training Load","Intesity %","Segment PRs (K/QOM positions)","All segments (personal positions)","Ride/Run Type","400m","1 km","5 km","10 km","15 km","20 km","30 km","50 km","1/2 Mile","1 mile","2 mile","10 mile","Half Marathon","Marathon","Suffer Score","Points in red","% in red","H/R Zone 1","H/R Zone 2","H/R Zone 3","H/R Zone 4","H/R Zone 5","Power 0W","Power 0-50W","Power 50-100W","Power 100-150W","Power 150-200W","Power 200-250W","Power 250-300W","Power 300-350W","Power 350-400W","Power 400-450W","Power 450W+","Pace Zone 1","Pace Zone 2","Pace Zone 3","Pace Zone 4","Pace Zone 5","Flagged","Description","City","State","Tiles calculated","Activity Id","Activity Id"
0,"2017-03-20 17:30:29","Run","Brooks Ghost Red/Black","Afternoon Run",6445.9,43.7,1957,1888,3.4141,4.3,471.3768576,374.26904064,26.782776,21.265286399999997,0,0,,0,91.4,141.7,152,6.78,83.3,0,0.0539,,606.5,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",107,285,1519,,,,,,228,473,967,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911843372,911843372
0,"2017-03-18 18:21:08","Run","Brooks Ghost Red/Black","Evening Run",1611.7,0,447,447,3.6056,4,446.2710912,402.336,25.356312,22.86,0,0,,0,91.5,81.1,137,0,0,0,0.0995,,150.9,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911842859,911842859
0,"2017-03-12 17:22:22","Run","Brooks Ghost Red/Black","Afternoon Run",3221.3,0,908,908,3.5477,3.9,453.6740736,412.65189504000006,25.776936,23.4461304,0,0,,0,90.7,141.9,149,0,0,0,0.0559,,301.6,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911842712,911842712
0,"2017-03-09 06:47:34","Run","Brooks Ghost Red/Black","Morning Run",1615.4,0,441,441,3.663,3.9,439.35091200000005,412.65189504000006,24.96312,23.4461304,0,0,,0,91.1,136.9,148,0,0,0,0.0599,,151.2,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911842558,911842558
0,"2017-03-08 16:38:34","Run","Brooks Ghost Red/Black","Afternoon Run",4833,26.7,1511,1418,3.4083,4.4,472.18152960000003,365.75561088,26.828495999999998,20.7815688,0,0,,0,90.9,145.5,156,5.52,67.8,0,0.0524,,454.8,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",111,284,,,,,,,223,464,931,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911842418,911842418
0,"2017-03-07 16:30:58","Run","Brooks Ghost Red/Black","Afternoon Run",4830.7,27.2,1373,1314,3.6763,4.4,437.74156800000003,365.75561088,24.87168,20.7815688,0,0,,0,92.6,150,161,5.63,74.5,0,0.0548,,454.3,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",96,250,,,,,,,198,411,850,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911842096,911842096
0,"2017-03-03 19:18:50","Run","Brooks Ghost Red/Black","Evening Run",1610.2,0,423,423,3.8066,4.1,422.7746688,392.5190016,24.021288,22.302216,0,0,,0,91.4,136.3,145,0,0,0,0.0625,,150.8,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911841765,911841765
0,"2017-03-02 16:58:19","Run","Brooks Ghost Red/Black","Afternoon Run",4833.2,35.8,1330,1324,3.6505,4.9,440.7993216,328.43492352000004,25.045415999999996,18.6610752,0,0,,0,92.1,150.3,159,7.41,97.3,0,0.0543,,455.5,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",98,256,,,,,,,204,428,875,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911841625,911841625
0,"2017-03-01 17:07:42","Run","Brooks Ghost Red/Black","Afternoon Run",4829.5,35.9,1433,1370,3.5252,4.5,456.5708928,357.62842368,25.941528,20.3197968,0,0,,0,90.4,138.2,147,7.43,94.3,0,0.0571,,454.7,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",100,271,,,,,,,212,447,947,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911841346,911841346
0,"2017-02-28 16:53:12","Run","Brooks Ghost Red/Black","Afternoon Run",4849.7,35.7,1441,1401,3.4616,4.1,464.9394816,392.5190016,26.417015999999997,22.302216,0,0,,0,90.3,134.9,151,7.36,91.7,0,0.0574,,456.6,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",108,276,,,,,,,220,454,935,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911840978,911840978
0,"2017-02-26 16:55:56","Run","Brooks Ghost Red/Black","Afternoon Run",11267.6,51.3,3375,3012,3.7409,4.6,430.17765119999996,349.85529216000003,24.441912,19.8781416,0,0,,0,91.6,144.9,159,4.55,61.3,0,0.0578,,1059.2,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",99,256,1397,3012,,,,,205,414,897,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911840636,911840636
0,"2017-02-24 17:21:24","Run","Brooks Ghost Red/Black","Afternoon Run",4833.9,36.5,1478,1417,3.4114,4.3,471.69872640000006,374.26904064,26.801064,21.265286399999997,0,0,,0,90.1,139.9,152,7.55,92.7,0,0.0545,,455.4,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",107,278,,,,,,,222,459,983,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911840126,911840126
82.96677215189874,"2017-02-22 16:40:24","Run","Brooks Ghost Red/Black","Afternoon Run",6456.2,37.7,1842,1637,3.9439,5,408.1296384,321.8688,23.189183999999997,18.288,0,0,,0,88.4,154.5,172,5.84,82.9,0,0.0571,,607.4,0,2,0,1,0,0,0,0,0,0,-1,91.25,,,,,"",90,227,1383,,,,,,182,382,853,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911839807,911839807
0,"2017-02-21 18:18:20","Run","Brooks Ghost Red/Black","Evening Run",4832.5,57.3,1356,1356,3.5638,4.4,451.58192640000004,365.75561088,25.658064,20.7815688,0,0,,0,91.2,143.7,150,11.86,152.1,0,0.0555,,456.9,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",98,257,,,,,,,203,424,887,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911839388,911839388
0,"2017-02-20 16:56:34","Run","Brooks Ghost Red/Black","Afternoon Run",4832.6,38,1326,1313,3.6806,5.4,437.2587648,298.03441536,24.844248,16.9337736,0,0,,0,92.5,145.5,152,7.86,104.2,0,0.0566,,456.5,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",100,260,,,,,,,209,428,866,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911839131,911839131
0,"2017-02-17 17:33:01","Run","Brooks Ghost Red/Black","Afternoon Run",1610.9,0,420,420,3.8355,4,419.5559808,402.336,23.838407999999998,22.86,0,0,,0,94.4,138.8,144,0,0,0,0.0618,,150.8,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911838833,911838833
0,"2017-02-16 16:51:53","Run","Brooks Ghost Red/Black","Afternoon Run",4835.5,0,1401,1401,3.4515,3.9,466.22695680000004,412.65189504000006,26.490168,23.4461304,0,0,,0,90.9,130.1,141,0,0,0,0.0593,,452.7,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911838759,911838759
0,"2017-02-15 17:06:20","Run","Brooks Ghost Red/Black","Afternoon Run",6447.2,0,1979,1979,3.2578,4.5,494.068608,357.62842368,28.07208,20.3197968,0,0,,0,87,145.4,168,0,0,0,0.0501,,603.6,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911838575,911838575
0,"2017-02-14 08:07:20","Run","Brooks Ghost Red/Black","Morning Run",3220.9,0,827,827,3.8947,4.3,413.2795392,374.26904064,23.481792,21.265286399999997,0,0,,0,95.1,143.2,154,0,0,0,0.0608,,301.6,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911838293,911838293
0,"2017-02-13 18:13:32","Run","Brooks Ghost Red/Black","Evening Run",4828.5,0,1291,1291,3.7401,4,430.33858560000004,402.336,24.451056,22.86,0,0,,0,91.4,133.5,142,0,0,0,0.0627,,452.1,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911838154,911838154
0,"2017-02-12 11:51:48","Run","Brooks Ghost Red/Black","Lunch Run",9672.7,0,2578,2578,3.752,4.5,428.89017600000005,357.62842368,24.36876,20.3197968,0,0,,0,91.5,145.4,168,0,0,0,0.0577,,905.7,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911837939,911837939
0,"2017-02-11 16:58:47","Run","Brooks Ghost Red/Black","Afternoon Run",4837,36,1328,1280,3.7789,5.2,425.83242240000004,309.49294464,24.195024,17.5848264,0,0,,0,93.2,148.6,162,7.44,101.2,0,0.0569,,455.1,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",91,246,,,,,,,198,404,843,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911837725,911837725
0,"2017-02-10 18:07:33","Run","Brooks Ghost Red/Black","Evening Run",5234.6,54.8,1689,1515,3.4552,4.7,465.7441536,342.42012288,26.462736,19.455688799999997,0,0,,0,90.8,138.9,150,10.47,130.2,0,0.0556,,493.9,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",102,278,1620,,,,,,219,449,1078,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911837435,911837435
0,"2017-02-09 18:03:55","Run","Brooks Ghost Red/Black","Evening Run",3224.5,0,932,932,3.4598,3.8,465.100416,423.51496704000004,26.426159999999996,24.0633504,0,0,,0,88,125.7,133,0,0,0,0.0616,,301.9,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911837043,911837043
0,"2017-02-08 18:06:58","Run","Brooks Ghost Red/Black","Evening Run",5635.2,0,1702,1702,3.3109,4.7,486.021888,342.42012288,27.61488,19.455688799999997,0,0,,0,91.3,146.2,172,0,0,0,0.0507,,527.6,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911836928,911836928
0,"2017-02-07 08:10:11","Run","Brooks Ghost Red/Black","Morning Run",3225,0,910,910,3.544,3.9,454.1568768,412.65189504000006,25.804368,23.4461304,0,0,,0,92.8,142.3,148,0,0,0,0.0557,,302,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911836625,911836625
0,"2017-02-06 16:59:36","Run","Brooks Ghost Red/Black","Afternoon Run",3226.8,20.3,952,949,3.4002,4.5,473.30807039999996,357.62842368,26.892503999999995,20.3197968,0,0,,0,90.9,136,146,6.29,77,0,0.0559,,304.2,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",108,287,,,,,,,228,465,950,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911836511,911836511
0,"2017-02-05 13:39:00","Run","Brooks Ghost Red/Black","Afternoon Run",12882.1,48.9,4033,3357,3.8374,5.3,419.3950464,303.65102592,23.829264,17.252899199999998,0,0,,0,91.9,151.6,164,3.8,52.4,0,0.0566,,1210.2,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",92,241,1469,3036,,,,,193,388,931,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911836240,911836240
0,"2017-02-04 18:21:39","Run","Brooks Ghost Red/Black","Evening Run",1641.8,0,491,491,3.3438,3.6,481.35479039999996,447.04357632000006,27.349703999999996,25.400203200000004,0,0,,0,90.2,96,129,0,0,0,0.0779,,153.7,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911835588,911835588
0,"2017-02-03 18:13:07","Run","Brooks Ghost Red/Black","Evening Run",4829.7,41.5,1427,1331,3.6286,4.8,443.53520640000005,335.27463552,25.200864,19.0496952,0,0,,0,91.6,145.4,156,8.59,112.2,0,0.0558,,455.2,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",99,261,,,,,,,205,441,923,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911835465,911835465
0,"2017-02-02 17:32:29","Run","Brooks Ghost Red/Black","Afternoon Run",4830.1,38.2,1450,1420,3.4015,4.2,473.147136,383.1848064,26.883359999999996,21.771864,0,0,,0,91,141,151,7.91,96.8,0,0.054,,454.5,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",107,283,,,,,,,223,463,959,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911835204,911835204
0,"2017-02-01 18:42:54","Run","Brooks Ghost Red/Black","Evening Run",3223.1,30,855,839,3.8416,4.9,418.9122432,328.43492352000004,23.801831999999997,18.6610752,0,0,,0,93.3,154.8,166,9.31,128.7,0,0.0555,,304,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",95,256,,,,,,,204,414,854,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911834904,911834904
0,"2017-01-31 21:38:58","Run","Brooks Ghost Red/Black","Night Run",1610.4,0,465,465,3.4632,3.7,464.6176128,434.95740288,26.398728000000002,24.7134888,0,0,,0,88.5,128,137,0,0,0,0.0605,,150.8,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911834597,911834597
0,"2017-01-30 18:19:33","Run","Brooks Ghost Red/Black","Evening Run",4852.1,0,1393,1393,3.4832,3.8,462.04266240000004,423.51496704000004,26.252424,24.0633504,0,0,,0,87.4,133.3,146,0,0,0,0.0585,,454.3,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911834497,911834497
76.13811030741411,"2017-01-29 10:27:41","Run","Brooks Ghost Red/Black","Morning Run",19317.9,111.9,5904,5169,3.7373,5.9,430.66045440000005,272.76771456,24.469344,15.4981656,0,0,,0,92.6,151.2,165,5.79,77.9,0,0.0553,,1818.4,0,4,0,1,0,0,0,0,0,0,-1,85,,,,,"",94,247,1375,2992,4592,,,,191,400,865,4929,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911834337,911834337
0,"2017-01-26 18:46:27","Run","Brooks Ghost Red/Black","Evening Run",3223.6,0,949,949,3.3968,3.7,473.7908736,434.95740288,26.919936,24.7134888,0,0,,0,89.7,129.4,136,0,0,0,0.0587,,301.8,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911833223,911833223
0,"2017-01-25 18:27:11","Run","Brooks Ghost Red/Black","Evening Run",4845.4,0,1304,1304,3.7158,4.9,433.0744704,328.43492352000004,24.606504,18.6610752,0,0,,0,92.9,149.9,173,0,0,0,0.0555,,453.7,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911833050,911833050
0,"2017-01-24 18:31:23","Run","Brooks Ghost Red/Black","Evening Run",4833.3,54.9,1507,1399,3.4548,4.2,465.905088,383.1848064,26.47188,21.771864,0,0,,0,91.2,147.1,163,11.36,141.3,0,0.0525,,457.3,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",105,284,,,,,,,227,470,999,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911832912,911832912
0,"2017-01-23 18:36:06","Run","Brooks Ghost Red/Black","Evening Run",3222.2,0,1008,1008,3.1966,3.8,503.40280320000005,423.51496704000004,28.602432,24.0633504,0,0,,0,88.8,131.8,143,0,0,0,0.0543,,301.7,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911832544,911832544
17.697784810126585,"2017-01-22 16:06:49","Run","Brooks Ghost Red/Black","Afternoon Run",16099.6,99.8,5090,4407,3.6532,5,440.47745280000004,321.8688,25.027127999999998,18.288,0,0,,0,91.7,154,167,6.2,81.5,0,0.0531,,1515,0,2,0,1,0,0,0,0,0,0,-1,31.645569620253166,,,,,"",93,244,1507,3119,4760,,,,195,426,943,5087,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911832399,911832399
0,"2017-01-19 18:20:28","Run","Brooks Ghost Red/Black","Evening Run",4831.1,54.1,1619,1460,3.309,4.5,486.34375680000005,357.62842368,27.633168,20.3197968,0,0,,0,90.8,142.1,152,11.2,133.4,0,0.0521,,455.6,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",106,286,,,,,,,223,478,1113,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911831467,911831467
0,"2017-01-18 18:10:27","Run","Brooks Ghost Red/Black","Evening Run",5635.5,0,1586,1586,3.5533,5,452.8694016,321.8688,25.731215999999996,18.288,0,0,,0,90.2,143.8,172,0,0,0,0.0553,,527.7,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911831187,911831187
0,"2017-01-17 18:08:35","Run","Brooks Ghost Red/Black","Evening Run",4834.5,31.2,1444,1381,3.5007,7,459.7895808,229.91088384,26.124408,13.063118399999999,0,0,,0,91.5,148.4,157,6.45,81.3,0,0.0528,,454.6,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",94,267,,,,,,,209,431,946,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911830973,911830973
0,"2017-01-16 18:12:47","Run","Brooks Ghost Red/Black","Evening Run",4833.2,41.3,1468,1442,3.3517,4.5,480.2282496,357.62842368,27.285695999999998,20.3197968,0,0,,0,91.2,143.7,152,8.55,103.1,0,0.0522,,455.5,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",107,277,,,,,,,222,449,956,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911830596,911830596
0,"2017-01-14 10:41:53","Run","Brooks Ghost Red/Black","Morning Run",22538.9,114.1,7532,6332,3.5595,5.6,452.06472959999996,287.38055808,25.685495999999997,16.3284408,0,0,,0,91,148.2,160,5.06,64.9,0,0.0537,,2118,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",101,268,1504,3210,4823,6609,,,214,443,967,5183,7089,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911830461,911830461
0,"2017-01-13 17:53:05","Run","Brooks Ghost Red/Black","Afternoon Run",4823.7,0,1330,1330,3.6268,4.9,443.6961408,328.43492352000004,25.210008,18.6610752,0,0,,0,90.9,151.6,173,0,0,0,0.0535,,451.6,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911829669,911829669
0,"2017-01-12 06:47:43","Run","Brooks Ghost Red/Black","Morning Run",1610,0,473,473,3.4038,3.7,472.82526720000004,434.95740288,26.865072,24.7134888,0,0,,0,89.8,143.3,149,0,0,0,0.0531,,150.7,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,911829574,911829574
0,"2017-01-11 20:34:17","Run","Brooks Ghost Red/Black","Evening Run",1611.7,0,476,476,3.3859,3.7,475.23928320000005,434.95740288,27.002232,24.7134888,0,0,,0,88.4,135.7,148,0,0,0,0.0558,,150.9,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,829125446,829125446
0,"2017-01-10 18:18:55","Run","Brooks Ghost Red/Black","Evening Run",3219.9,0,970,970,3.3195,3.8,484.89534720000006,423.51496704000004,27.550872000000002,24.0633504,0,0,,0,87.1,126.1,144,0,0,0,0.0589,,301.5,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,829125413,829125413
0,"2017-01-09 21:14:54","Run","Brooks Ghost Red/Black","Night Run",1610.2,0,481,481,3.3476,3.5,480.71105280000006,459.80567424000003,27.313128000000003,26.1253224,0,0,,0,86.2,,0,0,0,0,0,,150.8,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,829125374,829125374
0,"2017-01-08 11:48:50","Run","Brooks Ghost Red/Black","Lunch Run",3224.9,29.9,1030,928,3.4751,4.9,463.1692032,328.43492352000004,26.316432,18.6610752,0,0,,0,92.1,147.8,161,9.27,116,0,0.0526,,303.7,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",106,286,,,,,,,228,493,1028,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,829125342,829125342
0,"2017-01-07 16:32:16","Run","Brooks Ghost Red/Black","Afternoon Run",3226.9,24.7,1047,938,3.4402,4.2,467.83630080000006,383.1848064,26.581608,21.771864,0,0,,0,92.2,123.9,151,7.65,94.8,0,0.0621,,303.9,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",108,284,,,,,,,229,466,1045,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,829125249,829125249
0,"2017-01-06 18:26:41","Run","Brooks Ghost Red/Black","Evening Run",3219.3,0,927,927,3.4728,3.7,463.491072,434.95740288,26.334719999999997,24.7134888,0,0,,0,89.2,129.2,139,0,0,0,0.0601,,301.4,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,829125183,829125183
0,"2017-01-05 16:47:28","Run","Brooks Ghost Red/Black","Afternoon Run",4828.3,38.2,1442,1427,3.3835,4,475.561152,402.336,27.020519999999998,22.86,0,0,,0,90.1,142.7,151,7.91,96.4,0,0.053,,454.4,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",111,285,,,,,,,227,475,954,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,829125133,829125133
0,"2017-01-04 18:38:07","Run","Brooks Ghost Red/Black","Evening Run",2416,0,679,679,3.5582,5.7,452.22566400000005,282.34331136000003,25.694640000000003,16.0422336,0,0,,0,88.8,128.4,167,0,0,0,0.062,,226.2,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,829125008,829125008
0,"2017-01-03 16:41:19","Run","Brooks Ghost Red/Black","Afternoon Run",4829.5,27.2,1379,1340,3.6041,4.5,446.59296000000006,357.62842368,25.3746,20.3197968,0,0,,0,93.9,137.6,159,5.63,73.1,0,0.0586,,454,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",100,261,,,,,,,206,426,896,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,829124976,829124976
0,"2017-01-02 15:15:50","Run","Hoka One One Clifton Reds","Gettin Back In The Swing Of Things",12882.5,80.5,3993,3484,3.6976,5.9,435.1666176,272.76771456,24.725375999999997,15.4981656,0,0,,0,93,150.5,165,6.25,83.2,0,0.055,,1209.5,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",88,251,1448,3077,,,,,201,406,914,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,819409240,819409240
